"uploadID","uploadRA","uploadDEC","uploadSearchID","objID","survey","specObjID","distance_arcmin","fov_radius","IAUName","ra","dec","band","nuv_exptime","fuv_exptime","fuv_mag","fuv_magerr","nuv_mag","nuv_magerr","fuv_flux","fuv_fluxerr","nuv_flux","nuv_fluxerr","e_bv","spectra","fuv_fwhm_world","nuv_fwhm_world","ra_cent","dec_cent","minObsDate","meanObsDate","maxObsDate","minObsMJD","meanObsMJD","maxObsMJD","tilename","tilenum","img","subvis","photoextractid","nuv_flux_auto","nuv_flux_aper_7","nuv_artifact","fuv_flux_auto","fuv_flux_aper_7","fuv_artifact"
"2MASXJ19380437-5109497","294.5183333","-51.16388889","47","3924150540167030069","MIS","0","0.012604360121987653","0.58550667762756348","GALEX J193804.3-510950","294.51805213657781","-51.164003096925931","1","1896","0","-999","-999","16.4691944","0.00594920432","-999","-999","938.2578","5.13985968","0.0617725179","false","-99","0.0021831966","295.24172","-51.53622","2010-07-09","2010-07-31","2010-08-21","55386.950567129628","55408.200567129628","55429.470185185186","MISGCSS1_44037_0368","45995","7","-999","3924150540165971968","27.817789077758789","25.624427795410156","161","-99","-99","-999"
"2MASXJ20005575-1810274","300.2320833","-18.17416667","48","3918485856260723622","MIS","0","0.019486858823972161","0.30672016739845276","GALEX J200055.7-181027","300.23242199820169","-18.174210562054309","1","2123.05","0","-999","-999","20.1707287","0.0472626463","-999","-999","31.0247631","1.35019553","0.14918156","false","-99","0.00221875776","299.93530","-18.29437","2010-08-26","2010-08-28","2010-08-30","55434.037037037036","55436.245370370365","55438.437337962961","MISGCSS1_32386_0248","45834","7","-999","3918485856259670016","0.91983276605606079","0.93778598308563232","0","-99","-99","-999"
"2MASXJ20005575-1810274","300.2320833","-18.17416667","48","6379606400622922030","AIS","0","0.012793997845363569","0.31804713606834412","GALEX J200055.7-181027","300.23229630194942","-18.17423384484978","3","107","107","21.1992474","0.431328237","20.1072731","0.171061367","12.0310383","4.778385","32.892","5.180986","0.14918156","false","0.0024502587","0.003983742","299.92074","-18.29080","2003-08-14","2003-08-14","2003-08-14","52865.581562499996","52865.581562499996","52865.582800925928","AIS_247","50247","1","98","6379606400619773952","0.97519326210021973","1.104865312576294","0","0.11176379770040512","0.1711408942937851","0"
"2MASXJ20005575-1810274","300.2320833","-18.17416667","48","6468649145057936508","MIS","0","0.032094505925703974","0.54639977216720581","GALEX J200055.7-181028","300.23241593254221","-18.174598233424039","1","124.05","0","-999","-999","20.1386318","0.209055066","-999","-999","31.9555912","6.1514535","0.14918156","false","-99","0.004683104","299.69330","-17.98513","2010-08-29","2010-08-29","2010-08-29","55437.117210648146","55437.117210648146","55437.118645833332","MISGCSS1_32386_0248_css39130","52778","1","-999","6468649145056886784","0.9474303126335144","0.98613440990448","17","-99","-99","-999"
"2MASXJ20101740+4800214","302.5725","48.00583333","49","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"2MASXJ20183871+4041003","304.66125","40.68333333","50","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"2MASXJ21090996-0940147","317.2916667","-9.670833333","51","6379676665214143664","AIS","0","0.0084447864989187615","0.59380805492401123","GALEX J210909.9-094014","317.29157816034581","-9.6707229178252216","3","192","128","15.7996531","0.02339966","15.7270126","0.0138615714","1738.36414","37.45592","1858.63708","23.7234154","0.207697034","false","0.00146529311","0.001912414","316.82925","-10.05168","2004-07-29","2005-02-19","2005-09-12","53215.209027777782","53420.292361111111","53625.45489583334","AIS_249","50249","1","1","6379676665210994688","55.105506896972656","54.459285736083984","49","16.148746490478516","16.403371810913086","0"
"2MASXJ21090996-0940147","317.2916667","-9.670833333","51","6379536026510033326","AIS","0","0.017277668972951958","0.41009649634361267","GALEX J210909.9-094014","317.2913746671083","-9.6708266181196478","3","308.1","217.05","16.2178917","0.0229959488","16.13874","0.0113181435","1182.62","25.04187","1272.04846","13.2571144","0.207697034","false","0.00125501712","0.00158028025","317.43712","-9.28675","2004-07-29","2005-08-19","2006-09-10","53215.216400462959","53601.883067129631","53988.60429398148","AIS_245","50245","1","93","6379536026506887168","37.714126586914062","37.427883148193359","0","10.986094474792481","11.181617736816406","0"
"2MASXJ21090996-0940147","317.2916667","-9.670833333","51","3889423564915344303","MIS","0","0.014165134701463487","0.423142671585083","GALEX J210909.9-094014","317.29156670518393","-9.6706188112065128","1","1671","0","-999","-999","16.76805","0.006664819","-999","-999","712.492249","4.37258959","0.207697034","false","-99","0.00166365609","317.45171","-9.27806","2011-09-12","2011-09-12","2011-09-12","55816.389432870375","55816.389432870375","55816.408773148156","MISGCSS1_20361_0246","45008","7","-999","3889423564914294784","21.124214172363281","20.905832290649414","0","-99","-99","-999"
"2MASXJ21090996-0940147","317.2916667","-9.670833333","51","3889458749287436687","MIS","0","0.031975437526116687","0.58117121458053589","GALEX J210909.9-094013","317.29124654708318","-9.6704979810889213","1","924.05","0","-999","-999","16.777853","0.009548198","-999","-999","706.087158","6.20797443","0.207697034","false","-99","0.00229642","316.84077","-10.04570","2011-09-13","2011-09-13","2011-09-13","55817.0825","55817.0825","55817.093194444438","MISGCSS1_20362_0250","45009","7","-999","3889458749286383616","20.93431282043457","20.500326156616211","17","-99","-99","-999"
"2MASXJ21355399+4728217","323.975","47.47277778","52","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"2MASXJ23272195+1524375","351.8416667","15.41027778","53","6471745369801755976","MIS","0","0.015384525616128662","0.04239218682050705","GALEX J232721.9+152437","351.84140515335417","15.41032435407082","1","1027.55","0","-999","-999","19.6062241","0.03206322","-999","-999","52.18075","1.54059207","0.0542468056","false","-99","0.00175166014","351.79767","15.41473","2009-09-09","2009-09-09","2009-09-09","55083.419259259259","55083.419259259259","55083.431145833332","MISGCSS2_21331_0149_css33964","52866","1","-999","6471745369800704000","1.5470727682113648","1.6075470447540283","0","-99","-99","-999"
"2MASXJ23272195+1524375","351.8416667","15.41027778","53","6471780554173844713","MIS","0","0.02232639100199886","0.013158692046999931","GALEX J232722.0+152438","351.84189973215268","15.410574417584829","1","841.5","0","-999","-999","19.41952","0.0329159759","-999","-999","61.9714661","1.87831593","0.0542468056","false","-99","0.0020074","351.83966","15.39759","2009-10-07","2009-10-07","2009-10-07","55111.012129629627","55111.012129629627","55111.021863425929","MISGCSS2_21331_0149_css34367","52867","1","-999","6471780554172792832","1.8373512029647827","1.821759819984436","0","-99","-99","-999"
"2MASXJ23272195+1524375","351.8416667","15.41027778","53","3884779227598293029","MIS","0","0.0080477128578260136","0.17737814784049988","GALEX J232721.9+152437","351.84154198199849","15.41033722939388","1","248.15","0","-999","-999","19.47833","0.0646621361","-999","-999","58.70393","3.49532366","0.0542468056","false","-99","0.00176229421","351.65969","15.38343","2009-09-08","2009-09-09","2009-09-09","55082.9584375","55083.041770833326","55083.147685185184","MISGCSS2_21331_0149","44876","1","-999","3884779227597242368","1.7404742240905762","1.7796092033386231","0","-99","-99","-999"
"2MASXJ23272195+1524375","351.8416667","15.41027778","53","6376123125237548945","AIS","0","0.0078838343331190872","0.036788597702980042","GALEX J232721.9+152437","351.84163854156719","15.410406342535429","3","208","208","19.4928455","0.10017655","19.1027279","0.06105234","57.9246521","5.34317875","82.9676056","4.664242","0.0542468056","false","0.0017263398","0.00198541512","351.80348","15.41020","2006-10-01","2007-03-28","2007-09-22","54009.630462962967","54187.672129629631","54365.778043981474","AIS_148","50148","1","77","6376123125234401280","2.4598519802093506","2.6320624351501465","0","0.538098156452179","0.56247889995574951","0"
"2MFGC02280","42.6775","54.705","54","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"3C111.0","64.58875","38.02666667","55","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"3C120","68.29625","5.354444444","56","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"4U1344-60","206.9","-60.61777778","57","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"6dFJ0626586-370559","96.74416667","-37.09972222","58","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"6dFJ2132022-334254","323.0091667","-33.715","59","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"Ark120","79.0475","-0.149722222","60","6381154413134745123","AIS","0","0.0013494409985704743","0.33723673224449158","GALEX J051611.4-000858","79.047498967674187","-0.149699755020977","1","213.1","0","-999","-999","15.1194534","0.0101048527","-999","-999","3252.50781","30.2634563","0.127226368","false","-99","0.00165589328","79.19259","-0.45413","2011-11-30","2011-12-06","2011-12-12","55895.384340277778","55901.384340277778","55907.438518518524","AIS_291","50291","1","5","6381154413133692928","96.431465148925781","95.020462036132812","17","-99","-99","-999"
"ARK241","155.4175","-3.453888889","61","6381998868129647057","AIS","0","0.027989155757126315","0.21337047219276428","GALEX J102140.2-032713","155.41787732362531","-3.4536136569081912","1","138.05","0","-999","-999","15.8583374","0.0156767536","-999","-999","1646.89","23.77338","0.04494821","false","-99","0.00163597765","155.26321","-3.60091","2012-02-05","2012-02-05","2012-02-05","55962.348391203705","55962.348391203705","55962.349988425929","AIS_315","50315","1","33","6381998868128595968","48.827560424804688","49.277206420898438","0","-99","-99","-999"
"ARK347","181.12375","20.31611111","62","6378867509481702698","AIS","0","0.017760652461786267","0.592591404914856","GALEX J120429.7+201858","181.1240261814489","20.3162544320282","3","104.05","104.05","19.8300724","0.2097706","18.8380718","0.08321876","42.4593468","8.201403","105.869553","8.112645","0.0376856625","false","0.008918738","0.008515243","180.51036","20.45868","2007-03-24","2007-03-24","2007-03-24","54183.564513888887","54183.564513888887","54183.565717592595","AIS_226","50226","1","80","6378867509478555648","3.1388566493988037","3.1173067092895508","1","0.39443129301071167","0.41553419828414917","0"
"ARK347","181.12375","20.31611111","62","6378867516997895466","AIS","0","0.042179343509015137","0.41901367902755737","GALEX J120429.7+201900","181.1239430239157","20.316790394116619","3","105","105","19.3852787","0.1656358","18.7216377","0.07728024","63.9573441","9.75472","117.853981","8.386541","0.0376856625","false","0.00650045","0.00493424572","181.54733","20.45118","2007-03-26","2007-03-26","2007-03-26","54185.269537037035","54185.269537037035","54185.270752314813","AIS_226","50226","1","87","6378867516994748416","3.4941751956939697","3.3853178024291992","0","0.594139575958252","0.63491660356521606","0"
"ARP102B","259.8104167","48.98027778","63","6371162111593155342","AIS","0","0.01547534467799614","0.16749455034732819","GALEX J171914.4+485849","259.81024428509562","48.980509553680811","3","96","96","19.7993183","0.184107482","18.903204","0.0843381","43.679203","7.404851","99.70526","7.74304962","0.0229164883","false","0.00221646437","0.00316173886","259.60096","48.88484","2007-04-12","2007-04-12","2007-04-12","54202.874826388892","54202.874826388892","54202.8759375","AIS_7","50007","1","61","6371162111590006784","2.9560956954956055","3.11433744430542","0","0.40576329827308655","0.41930904984474182","0"
"ARP151","171.4008333","54.3825","64","3062661189371706630","GII","0","0.028523907408907808","0.604621410369873","GALEX J112536.1+542255","171.40052588953091","54.382059599420053","2","1633.2","1633.2","19.6826916","0.06143448","-999","-999","48.63236","2.75110841","-999","-999","0.0140421884","false","0.00746879168","-99","170.88789","53.85737","2006-02-25","2006-02-25","2006-02-25","53791.723252314812","53791.723252314812","53791.742152777777","GI1_078014_NGC3656GRP","21510","1","-999","3062661189369593856","-99","-99","168","0.45177623629570007","0.46010395884513855","160"
"ARP151","171.4008333","54.3825","64","6374399100667828605","AIS","0","0.010166463418800594","0.33390092849731445","GALEX J112536.2+542257","171.4008368698841","54.382669428302172","2","237","112","18.0825672","0.07022885","-999","-999","212.312378","13.729701","-999","-999","0.0140421884","false","0.00116012257","-99","171.40920","54.04880","2004-03-06","2004-03-30","2004-04-24","53070.681932870364","53094.931932870364","53119.2455324074","AIS_99","50099","1","86","6374399100665724928","-99","-99","0","1.9723018407821655","2.0276484489440918","0"
